Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Cadê Dalila?,"Alaim Tavares,Carlinhos Brown",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,"Galera, A","Augusto Conceição,Elivandro Cuca,Fabio Alcantara,Rayala,Sá Trindade",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-04 00:00:00,"Tá Solteira, Mas Não Tá Sozinha","Gigi,Ivete Sangalo,Radames Venancio,Samir Pereira",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Olho Mágico - Reforma De Vizin,2025-03-04 00:00:00,Lembrança De Um Beijo,Accioly Neto,Fagner,"Nas Nuvens Catalog SA,Peermusic Do Brasil Edicoes Musicais Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Olho Mágico - Reforma De Vizin,2025-03-04 00:00:00,Pedras Que Cantam,"Dominguinhos,Fausto Nilo",Fagner,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Hotéis Incríveis T1-T2,2025-03-04 00:00:00,O Último Pôr Do Sol,"Lenine,Lula Queiroga",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,Humaita Edicoes Musicais Ltda Me",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Show,2025-03-04 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-04 00:00:00,"Chapa É Quente, A","Emicida,Fred,Kassin,Nave",Emicida,"Dubas Musica Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-03-04 00:00:00,O Verão Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-03-04 00:00:00,Me Lambe,"Andre Murilo Da Silva,Guilherme Santos Pereira,Jose Henrique Castanho De Godoy Pinheiro,João Vitor Romania Balbino,Pedro Tófani",Jão,"Bmg Rights Management Brasil Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Show,2025-03-05 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Lady Night - Com Tatá Werneck,2025-03-05 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Bichinho Edições Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Lady Night - Com Tatá Werneck,2025-03-05 00:00:00,Conga Conga Conga,Mister Sam,Ivete Sangalo,Peermusic Do Brasil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Lady Night - Com Tatá Werneck,2025-03-05 00:00:00,Festa,Anderson Cunha,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Lady Night - Com Tatá Werneck,2025-03-05 00:00:00,Se Eu Não Te Amasse Tanto Assim,"Herbert Vianna,Paulo Sergio Valle",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Lady Night - Com Tatá Werneck,2025-03-05 00:00:00,Sorte Grande,Lourenço,Ivete Sangalo,L O S Producoes E Promocoes Artisticas Ltda Me,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-05 00:00:00,"Chapa É Quente, A","Emicida,Fred,Kassin,Nave",Emicida,"Dubas Musica Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Uma Vila De Novela,2025-03-05 00:00:00,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-03-05 00:00:00,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Abalou,Gigi,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Bichinho Edições Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Cadê Dalila?,"Alaim Tavares,Carlinhos Brown",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,"Galera, A","Augusto Conceição,Elivandro Cuca,Fabio Alcantara,Rayala,Sá Trindade",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-06 00:00:00,"Tá Solteira, Mas Não Tá Sozinha","Gigi,Ivete Sangalo,Radames Venancio,Samir Pereira",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Show,2025-03-06 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-06 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-06 00:00:00,"Chapa É Quente, A","Emicida,Fred,Kassin,Nave",Emicida,"Dubas Musica Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-03-06 00:00:00,Rosas,Totonho Villeroy,Ana Carolina,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Abalou,Gigi,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Bichinho Edições Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Cadê Dalila?,"Alaim Tavares,Carlinhos Brown",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,"Galera, A","Augusto Conceição,Elivandro Cuca,Fabio Alcantara,Rayala,Sá Trindade",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-07 00:00:00,"Tá Solteira, Mas Não Tá Sozinha","Gigi,Ivete Sangalo,Radames Venancio,Samir Pereira",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2025-03-07 00:00:00,As Pastorinhas,"João De Barro,Noel Rosa",Noel Rosa,Mangione Filhos E Cia Ltda Epp,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Uma Vila De Novela,2025-03-07 00:00:00,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Assim Como A Gente,2025-03-08 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Iessi Music Label Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2025-03-08 00:00:00,As Pastorinhas,"João De Barro,Noel Rosa",Noel Rosa,Mangione Filhos E Cia Ltda Epp,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Quem Não Pode, Se Sacode",2025-03-08 00:00:00,Axe Moo 3,Mu Carvalho,Mu Carvalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-08 00:00:00,"Chapa É Quente, A","Emicida,Fred,Kassin,Nave",Emicida,"Dubas Musica Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Uma Vila De Novela,2025-03-08 00:00:00,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Abalou,Gigi,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Acelera Aê,"Dan Kambaiah,Fabio O'Brian,Gigi,Magno Santanna",Ivete Sangalo,"Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Arerê,"Alaim Tavares,Gilson Babilônia",Ivete Sangalo,"Bichinho Edições Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Beleza Rara,Ed Grandão,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Cadê Dalila?,"Alaim Tavares,Carlinhos Brown",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,"Galera, A","Augusto Conceição,Elivandro Cuca,Fabio Alcantara,Rayala,Sá Trindade",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Na Base Do Beijo,"Alaim Tavares,Rita Mendes",Ivete Sangalo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,O Mundo Vai,"Gigi,Ivete Sangalo,Radames Venancio,Ramon Cruz,Samir Pereira,Tierry",Ivete Sangalo,"Universal Music Publishing Mgb Brasil Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant'Anna",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Carlos Magno De Santanna,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Palco Principal: Rock In Rio 2024 - Ivete Sangalo,2025-03-09 00:00:00,"Tá Solteira, Mas Não Tá Sozinha","Gigi,Ivete Sangalo,Radames Venancio,Samir Pereira",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-09 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-03-09 00:00:00,"Chapa É Quente, A","Emicida,Fred,Kassin,Nave",Emicida,"Dubas Musica Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda,Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
